751,The Expendables 3,214.7,2014
786,The Fast and the Furious,207.3,2001
19,The Fate of the Furious,1236.0,2017
474,The Fault in Our Stars,307.2,2014
576,The Fifth Element,264.0,1997
881,The Final Destination,186.2,2009
559,The Firm,270.2,1993
910,The First Wives Club,181.5,1996
410,The Flintstones,341.6,1994
351,The Fugitive,368.9,1993
590,The Full Monty,257.9,1997
971,The Girl on the Train,173.2,2016
675,The Girl with the Dragon Tattoo,232.6,2011
627,The Godfather,246.1,1972
343,The Golden Compass,372.2,2007
427,The Good Dinosaur,332.2,2015
975,The Grand Budapest Hotel,172.9,2014
380,The Great Gatsby,353.6,2013
421,The Great Wall,334.9,2016
271,The Greatest Showman,435.0,2017
695,The Green Hornet,227.8,2011
531,The Green Mile,286.8,1999
874,The Grudge,187.3,2004
239,The Hangover,469.3,2009
168,The Hangover Part II,586.8,2011
366,The Hangover Part III,362.0,2013
904,The Haunted Mansion,182.3,2003
946,The Haunting,177.3,1999
686,The Heat,229.9,2013
738,The Help,216.6,2011
915,The Hitman's Bodyguard,180.7,2017
45,The Hobbit An Unexpected Journey,1017.0,2012
55,The Hobbit The Battle of the Five Armies,956.0,2014
54,The Hobbit The Desolation of Smaug,958.4,2013
791,The Holiday,205.8,2006
877,The Horse Whisperer,186.9,1998
440,The Hunchback of Notre Dame,325.3,1996
126,The Hunger Games,694.4,2012
74,The Hunger Games Catching Fire,865.0,2013
105,The Hunger Games Mockingjay - Part 1,755.4,2014
136,The Hunger Games Mockingjay - Part 2,658.3,2015
820,The Hunt for Red October,200.5,1990
672,The Imitation Game,233.6,2014
829,The Impossible,198.1,2012
572,The Incredible Hulk,264.8,2008
146,The Incredibles,631.6,2004
846,The Intern,194.6,2015
280,The Intouchables,426.6,2011
828,The Island,198.3,2018
955,The Italian Job,176.1,2003
51,The Jungle Book,966.6,2016
775,The Jungle Book,210.3,1967
880,The Jungle Book 2,186.3,2003
371,The Karate Kid,359.1,2010
278,The King's Speech,427.4,2010
452,The Last Airbender,319.7,2010
252,The Last Samurai,454.6,2003
924,The League of Extraordinary Gentlemen,179.3,2003
376,The Legend of Tarzan,356.7,2016
465,The Lego Batman Movie,312.0,2017
240,The Lego Movie,468.1,2014
854,The Lego Movie 2 The Second Part,192.3,2019
7,The Lion King,1656.9,2019
50,The Lion King,968.5,1994
551,The Little Mermaid,274.2,1989
584,The Lone Ranger,260.5,2013
857,The Longest Yard,191.5,2005
397,The Lorax,348.8,2012
64,The Lord of the Rings The Fellowship of the Ring,887.8,2001
24,The Lord of the Rings The Return of the King,1142.2,2003
56,The Lord of the Rings The Two Towers,951.2,2002
156,The Lost World Jurassic Park,618.6,1997
902,The Man in the Iron Mask,183.0,1998
147,The Martian,630.2,2015
391,The Mask,351.6,1994
617,The Mask of Zorro,250.3,1998
243,The Matrix,465.3,1999
112,The Matrix Reloaded,741.8,2003
279,The Matrix Revolutions,427.3,2003
398,The Maze Runner,348.3,2014
197,The Meg,530.2,2018
180,The Mermaid,553.8,2016
851,The Monkey King 2,193.7,2016
905,The Monkey King Havoc in Heavens Palace,182.2,2014
959,The Mule,174.8,2018
287,The Mummy,415.9,1999
297,The Mummy,409.2,2017
262,The Mummy Returns,443.3,2001
304,The Mummy Tomb of the Dragon Emperor,403.4,2008
358,The Nun,365.6,2018
963,The Nutcracker and the Four Realms,174.0,2018
552,The Nutty Professor,274.0,1996
991,The Other Guys,170.5,2010
836,The Other Woman,196.7,2014
777,The Others,209.9,2001
825,The Pacifier,198.6,2005
158,The Passion of the Christ,612.1,2004
748,The Patriot,215.3,2000
625,The Peanuts Movie,246.2,2015
843,The Pelican Brief,195.3,1993
432,The Perfect Storm,328.7,2000
461,The Polar Express,313.5,2004
921,The Post,179.8,2017
730,The Prince of Egypt,218.6,1998
567,The Princess and the Frog,267.0,2009
454,The Proposal,317.4,2009
475,The Pursuit of Happyness,307.1,2006
196,The Revenant,533.0,2015
618,The Ring,249.3,2002
420,The Rock,335.1,1996
863,The Santa Clause,189.8,1994
976,The Santa Clause 2,172.9,2002
916,The Scorpion King,180.6,2002
70,The Secret Life of Pets,875.5,2016
275,The Secret Life of Pets 2,430.1,2019
868,The Secret Life of Walter Mitty,188.1,2013
842,The Shape of Water,195.3,2017
556,The Silence of the Lambs,272.8,1991
195,The Simpsons Movie,536.4,2007
132,The Sixth Sense,672.8,1999
176,The Smurfs,563.7,2011
400,The Smurfs 2,347.5,2013
708,The Social Network,224.9,2010
749,The Sorcerer's Apprentice,215.3,2010
992,The Specialist,170.4,1994
442,The SpongeBob Movie Sponge Out of Water,325.2,2015
849,The Sum of All Fears,193.9,2002
728,The Terminal,219.1,2004
539,The Tourist,278.8,2010
574,The Truman Show,264.1,1998
117,The Twilight Saga Breaking Dawn - Part 1,712.2,2011
81,The Twilight Saga Breaking Dawn - Part 2,829.7,2012
124,The Twilight Saga Eclipse,698.5,2010
118,The Twilight Saga New Moon,711.0,2009
446,The Ugly Truth,321.7,2009
593,The Village,256.7,2003
839,The Vow,196.1,2012
123,The Wandering Earth,699.8,2019
884,The Waterboy,186.0,1998
864,The White Storm 2 Drug Lords,189.4,2019
313,The Wolf of Wall Street,392.0,2013
290,The Wolverine,414.8,2013
367,The World Is Not Enough,361.8,1999
865,The X Files,189.2,1998
349,There's Something About Mary,369.9,1998
582,This Is It,261.2,2009
256,Thor,449.3,2011
78,Thor Ragnarok,854.0,2017
142,Thor The Dark World,644.8,2013
3,Titanic,2194.4,1997
548,Tomb Raider,274.7,2018
426,Tomorrow Never Dies,333.0,1997
781,Tomorrowland,209.0,2015
949,Tootsie,177.2,1982
375,Top Gun,356.8,1986
581,Total Recall,261.3,1990
827,Total Recall,198.5,2012
303,Toy Story,404.3,1995
215,Toy Story 2,497.4,1999
34,Toy Story 3,1067.0,2010
33,Toy Story 4,1073.4,2019
785,Traffic,207.5,2000
120,Transformers,709.7,2007
29,Transformers Age of Extinction,1104.1,2014
27,Transformers Dark of the Moon,1123.8,2011
79,Transformers Revenge of the Fallen,836.3,2009
161,Transformers The Last Knight,605.4,2017
403,Trolls,346.9,2016
307,TRON Legacy,400.1,2010
841,Tropic Thunder,195.7,2008
214,Troy,497.4,2004
610,True Grit,252.3,2010
330,True Lies,378.9,1994
537,Turbo,282.6,2013
299,Twilight,408.4,2008
739,Twins,216.6,1988
217,Twister,494.5,1996
822,Two Weeks Notice,199.0,2002
620,Unbreakable,248.1,2000
113,Up,735.1,2009
600,Us,255.2,2019
779,Us and Them,209.2,2018
740,Valentine's Day,216.5,2010
704,Valerian and the City of a Thousand Planets,225.9,2017
817,Valkyrie,201.5,2008
497,Van Helsing,300.2,2004
805,Vanilla Sky,203.4,2001
77,Venom,856.1,2018
746,Vertical Limit,215.7,2000
878,Walk the Line,186.8,2005
206,WALL·E,521.3,2008
847,Wallace & Gromit The Curse of the Were-Rabbit,194.1,2005
409,Wanted,342.5,2008
221,War for the Planet of the Apes,490.7,2017
939,War Horse,177.6,2011
163,War of the Worlds,603.9,2005
269,Warcraft,439.0,2016
887,Watchmen,185.4,2009
573,Waterworld,264.2,1995
899,Wayne's World,183.1,1992
876,Weathering with You,186.9,2019
525,Wedding Crashers,288.5,2005
635,Welcome to the Sticks,245.1,2008
560,We're the Millers,270.0,2012
726,What Happens in Vegas,219.4,2008
518,What Lies Beneath,291.4,2000
338,What Women Want,374.1,2000
906,While You Were Sleeping,182.1,1995
797,White House Down,205.4,2013
430,Who Framed Roger Rabbit,329.8,1988
606,Wild Hogs,253.6,2007
717,Wild Wild West,222.1,1999
72,Wolf Warrior 2,870.3,2017
481,Wonder,305.9,2017
83,Wonder Woman,821.8,2017
193,World War Z,540.0,2013
490,Wrath of the Titans,302.0,2012
237,Wreck-It Ralph,471.2,2012
301,X2 X-Men United,407.7,2003
509,X-Men,296.3,2000
342,X-Men Origins Wolverine,373.1,2009
188,X-Men Apocalypse,543.9,2016
609,X-Men Dark Phoenix,252.4,2019
109,X-Men Days of Future Past,746.0,2014
385,X-Men First Class,352.6,2011
247,X-Men The Last Stand,460.4,2006
586,Xun long jue,259.4,2015
542,xXx,277.4,2002
404,xXx Return of Xander Cage,346.1,2017
713,Yes Man,223.2,2008
803,Yogi Bear,203.5,2010
800,You Don't Mess with the Zohan,204.3,2008
372,Your Name.,358.9,2016
697,Youth,227.1,2017
614,You've Got Mail,250.8,1998
997,Zookeeper,169.9,2011
44,Zootopia,1023.8,2016
